VIC,197,Aston,2957,Kent Park,28212,HUPPERT,Daniel,3,N,N,IND,Independent,28,2.93
VIC,197,Aston,2957,Kent Park,28748,MOORE,Joel,4,N,N,LDP,Liberal Democrats,12,1.25
VIC,197,Aston,2957,Kent Park,28205,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,21,2.19
VIC,197,Aston,2957,Kent Park,28875,TUDGE,Alan,6,Y,Y,LP,Liberal,472,-2.31
VIC,197,Aston,2957,Kent Park,28293,KLISARIS,Paul,7,N,N,ALP,Australian Labor Party,313,1.79
VIC,197,Aston,2957,Kent Park,999,Informal,Informal,999,N,N,,Informal,44,-0.09
VIC,197,Aston,2958,Knox Gardens,28116,RAYMOND,Steve,1,N,N,GRN,The Greens,161,2.25
VIC,197,Aston,2958,Knox Gardens,28872,MARTIN,Daniel Edward,2,N,N,FFP,Family First Party,97,1.09
VIC,197,Aston,2958,Knox Gardens,28212,HUPPERT,Daniel,3,N,N,IND,Independent,38,1.68
VIC,197,Aston,2958,Knox Gardens,28748,MOORE,Joel,4,N,N,LDP,Liberal Democrats,21,0.93
VIC,197,Aston,2958,Knox Gardens,28205,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,52,2.3
VIC,197,Aston,2958,Knox Gardens,28875,TUDGE,Alan,6,Y,Y,LP,Liberal,1235,1.79
VIC,197,Aston,2958,Knox Gardens,28293,KLISARIS,Paul,7,N,N,ALP,Australian Labor Party,655,-4.1
VIC,197,Aston,2958,Knox Gardens,999,Informal,Informal,999,N,N,,Informal,71,-1.56
VIC,197,Aston,2956,Knoxfield,28116,RAYMOND,Steve,1,N,N,GRN,The Greens,166,3.71
VIC,197,Aston,2956,Knoxfield,28872,MARTIN,Daniel Edward,2,N,N,FFP,Family First Party,58,0.55
VIC,197,Aston,2956,Knoxfield,28212,HUPPERT,Daniel,3,N,N,IND,Independent,58,3.09
VIC,197,Aston,2956,Knoxfield,28748,MOORE,Joel,4,N,N,LDP,Liberal Democrats,18,0.96
VIC,197,Aston,2956,Knoxfield,28205,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,31,1.65
VIC,197,Aston,2956,Knoxfield,28875,TUDGE,Alan,6,Y,Y,LP,Liberal,874,-1.39
VIC,197,Aston,2956,Knoxfield,28293,KLISARIS,Paul,7,N,N,ALP,Australian Labor Party,673,0.85
VIC,197,Aston,2956,Knoxfield,999,Informal,Informal,999,N,N,,Informal,132,1.91
VIC,197,Aston,2959,Lysterfield,28116,RAYMOND,Steve,1,N,N,GRN,The Greens,164,2.81
VIC,197,Aston,2959,Lysterfield,28872,MARTIN,Daniel Edward,2,N,N,FFP,Family First Party,57,0.19
VIC,197,Aston,2959,Lysterfield,28212,HUPPERT,Daniel,3,N,N,IND,Independent,41,1.58
VIC,197,Aston,2959,Lysterfield,28748,MOORE,Joel,4,N,N,LDP,Liberal Democrats,35,1.35
VIC,197,Aston,2959,Lysterfield,28205,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,81,3.11
VIC,197,Aston,2959,Lysterfield,28875,TUDGE,Alan,6,Y,Y,LP,Liberal,1538,-1.96
VIC,197,Aston,2959,Lysterfield,28293,KLISARIS,Paul,7,N,N,ALP,Australian Labor Party,686,-0.14
VIC,197,Aston,2959,Lysterfield,999,Informal,Informal,999,N,N,,Informal,125,-0.65
VIC,197,Aston,82811,Melbourne (Aston),28116,RAYMOND,Steve,1,N,N,GRN,The Greens,12,18.44
VIC,197,Aston,82811,Melbourne (Aston),28872,MARTIN,Daniel Edward,2,N,N,FFP,Family First Party,4,6.03
VIC,197,Aston,82811,Melbourne (Aston),28212,HUPPERT,Daniel,3,N,N,IND,Independent,0,0
VIC,197,Aston,82811,Melbourne (Aston),28748,MOORE,Joel,4,N,N,LDP,Liberal Democrats,0,0
VIC,197,Aston,82811,Melbourne (Aston),28205,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,0,0
VIC,197,Aston,82811,Melbourne (Aston),28875,TUDGE,Alan,6,Y,Y,LP,Liberal,15,-3.92
VIC,197,Aston,82811,Melbourne (Aston),28293,KLISARIS,Paul,7,N,N,ALP,Australian Labor Party,11,-9.11
VIC,197,Aston,82811,Melbourne (Aston),999,Informal,Informal,999,N,N,,Informal,3,0.66
VIC,197,Aston,2961,Mountain Gate,28116,RAYMOND,Steve,1,N,N,GRN,The Greens,222,2.44
VIC,197,Aston,2961,Mountain Gate,28872,MARTIN,Daniel Edward,2,N,N,FFP,Family First Party,74,-0.12
VIC,197,Aston,2961,Mountain Gate,28212,HUPPERT,Daniel,3,N,N,IND,Independent,72,3.08
VIC,197,Aston,2961,Mountain Gate,28748,MOORE,Joel,4,N,N,LDP,Liberal Democrats,22,0.94
VIC,197,Aston,2961,Mountain Gate,28205,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,53,2.26
VIC,197,Aston,2961,Mountain Gate,28875,TUDGE,Alan,6,Y,Y,LP,Liberal,1065,1.39
VIC,197,Aston,2961,Mountain Gate,28293,KLISARIS,Paul,7,N,N,ALP,Australian Labor Party,833,-0.93
VIC,197,Aston,2961,Mountain Gate,999,Informal,Informal,999,N,N,,Informal,142,1.88
VIC,197,Aston,11513,Park Ridge,28116,RAYMOND,Steve,1,N,N,GRN,The Greens,148,2.31
VIC,197,Aston,11513,Park Ridge,28872,MARTIN,Daniel Edward,2,N,N,FFP,Family First Party,63,0.23
VIC,197,Aston,11513,Park Ridge,28212,HUPPERT,Daniel,3,N,N,IND,Independent,85,3.99
VIC,197,Aston,11513,Park Ridge,28748,MOORE,Joel,4,N,N,LDP,Liberal Democrats,23,1.08
VIC,197,Aston,11513,Park Ridge,28205,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,43,2.02
VIC,197,Aston,11513,Park Ridge,28875,TUDGE,Alan,6,Y,Y,LP,Liberal,1066,-0.1
VIC,197,Aston,11513,Park Ridge,28293,KLISARIS,Paul,7,N,N,ALP,Australian Labor Party,700,-1.61
VIC,197,Aston,11513,Park Ridge,999,Informal,Informal,999,N,N,,Informal,76,-1.84
VIC,197,Aston,2963,Rowville,28116,RAYMOND,Steve,1,N,N,GRN,The Greens,166,1.07
VIC,197,Aston,2963,Rowville,28872,MARTIN,Daniel Edward,2,N,N,FFP,Family First Party,67,0.04
VIC,197,Aston,2963,Rowville,28212,HUPPERT,Daniel,3,N,N,IND,Independent,58,2.16
VIC,197,Aston,2963,Rowville,28748,MOORE,Joel,4,N,N,LDP,Liberal Democrats,27,1.01
VIC,197,Aston,2963,Rowville,28205,LAVIN,Rosemary,5,N,N,AJP,Animal Justice Party,66,2.46
VIC,197,Aston,2963,Rowville,28875,TUDGE,Alan,6,Y,Y,LP,Liberal,1410,1.85
